train_loss,val_loss,iou_class_1,iou_class_2,iou_class_3,iou_class_4,iou_class_5,iou_class_6,miou,overall_accuracy
1.7131982674965491,1.7807143926620483,2.2433545906336283e-12,2.761515408705728e-12,0.24773533642292023,4.162573497695776e-12,3.4526808495582983e-11,9.422406431480734e-12,0.04128922,0.04128922356499566
1.3987288383337169,1.8974075317382812,2.2433545906336283e-12,2.761515408705728e-12,0.24773533642292023,4.162573497695776e-12,3.4526808495582983e-11,9.422406431480734e-12,0.04128922,0.04128922356499566
1.2751742142897387,2.119309663772583,2.2433545906336283e-12,2.761515408705728e-12,0.24773533642292023,4.162573497695776e-12,3.4526808495582983e-11,9.422406431480734e-12,0.04128922,0.04128922356499566
1.2264035481673021,1.6050084829330444,0.28290310502052307,5.246532236924395e-05,0.048010699450969696,4.162573497695776e-12,3.4526808495582983e-11,9.422406431480734e-12,0.055161044,0.04770035213894314
1.1872846805132353,1.6815091371536255,2.2433394118032135e-12,0.229558527469635,0.04296915605664253,4.162573497695776e-12,3.4526808495582983e-11,9.422406431480734e-12,0.04542128,0.03889762030707465
1.1518186514194195,3.47979998588562,0.009523477405309677,0.2297966182231903,0.002150811953470111,4.162573497695776e-12,3.4526808495582983e-11,9.422406431480734e-12,0.040245153,0.03846920861138238
1.1188946962356567,3.9098174571990967,0.010010446421802044,0.2298472374677658,0.0019737633410841227,4.162573497695776e-12,3.4526808495582983e-11,9.422406431480734e-12,0.040305242,0.03849983215332031
1.083796345270597,1.7996376752853394,0.0032030295114964247,0.23001395165920258,0.030770277604460716,4.162573497695776e-12,3.4526808495582983e-11,9.422406431480734e-12,0.043997876,0.03877554999457465
1.1071818791902983,1.769186019897461,0.005506099201738834,0.2299816757440567,0.016050389036536217,4.162573497695776e-12,3.4526808495582983e-11,9.422406431480734e-12,0.041923027,0.03861183590359158
1.03847664136153,7.778850555419922,0.0037837238050997257,0.23009686172008514,2.56637940065918e-12,4.162573497695776e-12,3.4526808495582983e-11,9.422406431480734e-12,0.038980097,0.03840944502088759
1.0305623412132263,3.8134679794311523,0.007034943904727697,0.2299894243478775,0.0001385741779813543,4.162573497695776e-12,3.4526808495582983e-11,9.422406431480734e-12,0.039527155,0.03844102223714193
1.0048928994398851,4.228964328765869,0.0038417603354901075,0.23004308342933655,0.0035374488215893507,4.162573497695776e-12,3.4526808495582983e-11,9.422406431480734e-12,0.039570384,0.03842205471462674
0.9789158197549673,4.590309143066406,0.005494444631040096,0.23000456392765045,0.000734411645680666,4.162573497695776e-12,3.4526808495582983e-11,9.422406431480734e-12,0.039372236,0.038421312967936196
0.9812491352741535,12.391533851623535,0.0011720733018592,0.23018603026866913,2.56637940065918e-12,4.162573497695776e-12,3.4526808495582983e-11,9.422406431480734e-12,0.038559683,0.03838486141628689
0.9954043947733365,7.569107532501221,0.0028251674957573414,0.23021717369556427,0.0013385954080149531,4.162573497695776e-12,3.4526808495582983e-11,9.422406431480734e-12,0.03906349,0.03846422831217448
0.9552018825824444,12.821879386901855,1.121569312090287e-05,0.23022733628749847,2.56637940065918e-12,4.162573497695776e-12,3.4526808495582983e-11,9.422406431480734e-12,0.03837309,0.0383708741929796
0.9365109434494605,7.023710250854492,0.2765485346317291,0.10718982666730881,2.56637940065918e-12,4.162573497695776e-12,3.4526808495582983e-11,9.422406431480734e-12,0.063956395,0.04775767856174045
0.9474603212796725,2.6161906719207764,0.005326458252966404,0.23010128736495972,0.00020267687796149403,4.162573497695776e-12,3.4526808495582983e-11,9.422406431480734e-12,0.03927174,0.03842968410915799
0.9357509016990662,2.5370025634765625,0.005356125067919493,0.23104014992713928,0.006610220298171043,4.162573497695776e-12,3.4526808495582983e-11,9.422406431480734e-12,0.040501084,0.038687811957465276
0.9065517462216891,1.4986921548843384,0.006233662366867065,0.30069875717163086,0.3693487346172333,4.162573497695776e-12,3.4526808495582983e-11,9.422406431480734e-12,0.11271352,0.06242381201850044
0.9347627071233896,2.206650972366333,4.483641896513291e-05,0.2303295135498047,8.457158401142806e-05,4.162573497695776e-12,3.4526808495582983e-11,9.422406431480734e-12,0.03840982,0.03837278154161241
0.8947511407045218,1.53704035282135,0.0010548499412834644,0.275831401348114,0.3233362138271332,4.162573497695776e-12,3.4526808495582983e-11,9.422406431480734e-12,0.100037076,0.05786556667751736
0.9037764164117666,1.5858087539672852,0.0002466561272740364,0.09845811128616333,0.2570314109325409,4.162573497695776e-12,3.4526808495582983e-11,9.422406431480734e-12,0.059289362,0.045203102959526904
0.9010231724152198,1.6241388320922852,0.0001789100788300857,0.24204543232917786,0.12646153569221497,4.162573497695776e-12,3.4526808495582983e-11,9.422406431480734e-12,0.061447646,0.0435850355360243
0.9451848130959731,1.5592803955078125,0.0029282805044203997,0.2757079601287842,0.3265644907951355,4.162573497695776e-12,3.4526808495582983e-11,9.422406431480734e-12,0.10086679,0.05811436971028646
0.885895481476417,1.9533876180648804,8.972313480626326e-06,6.62763777654618e-05,0.24607300758361816,0.01725797727704048,3.4526808495582983e-11,9.422406431480734e-12,0.043901037,0.0413248274061415
0.8843899965286255,1.5490435361862183,0.1358393281698227,0.03472790867090225,0.28337737917900085,1.6650159523123875e-05,3.4526808495582983e-11,9.422406431480734e-12,0.075660214,0.05036279890272352
0.8794468457882221,4.1908278465271,0.006454210262745619,0.22995103895664215,2.56637940065918e-12,4.162573497695776e-12,3.4526808495582983e-11,9.422406431480734e-12,0.039400876,0.03841177622477213
0.8534314265617957,2.0420024394989014,0.018050480633974075,0.23844069242477417,0.004303021356463432,4.162573497695776e-12,3.4526808495582983e-11,9.422406431480734e-12,0.0434657,0.0386455323961046
0.858250590471121,1.830012321472168,2.243118017719592e-12,0.0017024389235302806,0.18823230266571045,0.2241884171962738,3.4526808495582983e-11,9.422406431480734e-12,0.069020525,0.03832138909233941
