train_loss,val_loss,iou_class_1,iou_class_2,iou_class_3,iou_class_4,iou_class_5,iou_class_6,miou,overall_accuracy
1.8499486354681163,1.8018988370895386,8.99021829203761e-12,0.011991702020168304,1.0255989633944917e-11,0.0074535757303237915,0.018427014350891113,3.770881176756724e-11,0.0063120485,0.003689659966362847
1.8293994206648607,1.8034807443618774,8.99021829203761e-12,0.014191245660185814,0.007879424840211868,0.015410852618515491,0.018498428165912628,3.770028386695934e-11,0.009329992,0.004302554660373264
1.815398014508761,1.8034663200378418,8.99021829203761e-12,0.007174125872552395,0.14252984523773193,0.02312086895108223,0.018391352146863937,0.006469436455518007,0.032947604,0.01349639892578125
1.8071344540669367,1.8012007474899292,0.0004848571843467653,0.007501343265175819,0.14697109162807465,0.027817487716674805,0.01850733906030655,0.0033450766932219267,0.034104533,0.01416778564453125
1.8002279171576867,1.7969274520874023,0.0014488864690065384,0.013852868229150772,0.17634648084640503,0.05414267256855965,0.018779605627059937,0.009595061652362347,0.04569426,0.019653744167751737
1.7963773287259615,1.7944139242172241,0.13117395341396332,0.018512271344661713,0.14908325672149658,0.08377628028392792,0.018462004140019417,0.011066857725381851,0.0686791,0.0261336432562934
1.7903367005861723,1.794037938117981,0.14966170489788055,0.017865031957626343,0.11148697882890701,0.12471124529838562,0.01847044564783573,0.015412688255310059,0.07293468,0.02978727552625868
1.7885250953527598,1.7972654104232788,0.10980281233787537,0.0252405796200037,0.04426507651805878,0.13959085941314697,0.009279907681047916,0.0157361701130867,0.057319235,0.028569539388020832
1.7839177663509662,1.7967915534973145,0.047641776502132416,0.035552892833948135,0.04946219548583031,0.1535167247056961,0.004961411468684673,0.021254293620586395,0.05206488,0.027862124972873267
1.78268812252925,1.795491099357605,0.025541292503476143,0.062396250665187836,0.06887967884540558,0.15783311426639557,0.003829321591183543,0.028962109237909317,0.057906963,0.029023064507378474
