train_loss,val_loss,iou_class_1,iou_class_2,iou_class_3,iou_class_4,iou_class_5,iou_class_6,miou,overall_accuracy
0.7718095779418945,0.9955398241678873,0.5679465333620707,0.6090714335441589,0.4586070775985718,0.404743770758311,0.2929699718952179,0.011706131820877394,tensor(0.3832),0.09971703423394097
0.748447088094858,0.923383633295695,0.5805082519849142,0.6204425891240438,0.48235703508059186,0.44149428606033325,0.2831389605998993,0.021647298087676365,tensor(0.3969),0.10287207144278067
0.7590304613113403,0.9423165321350098,0.5909325281778971,0.5696519116560618,0.48324618736902875,0.49195752541224164,0.22276519735654196,0.025196855266888935,tensor(0.3893),0.10296249389648438
0.7457418212523828,0.9310008684794108,0.5895771384239197,0.5757512350877126,0.5031426747639974,0.4614253342151642,0.3614104390144348,0.04132508859038353,tensor(0.4118),0.10211803294994214
0.7464993000030518,0.9080215295155843,0.5914183855056763,0.6115764180819193,0.5237002968788147,0.4422951241334279,0.31185653805732727,0.014516587679584822,tensor(0.4075),0.10436121622721355
0.7556506028542151,0.9089734156926473,0.57425457239151,0.6047312418619791,0.5110582510630289,0.4901457726955414,0.36524402101834613,0.08338496585687001,tensor(0.4285),0.1031635425708912
0.7439665977771466,0.9259787400563558,0.5966668128967285,0.5462238987286886,0.4949844479560852,0.5183235208193461,0.31184284885724384,0.016127729167540867,tensor(0.4056),0.1037281177662037
0.7160650079066937,0.9034775892893473,0.5805105368296305,0.6190817554791769,0.49830926458040875,0.500491738319397,0.288794606924057,0.042348068207502365,tensor(0.4171),0.10799930713794849
0.7106839876908523,1.0067778031031291,0.5978246529897054,0.6162529091040293,0.3832151194413503,0.43348945180575055,0.37437090277671814,0.01907695767780145,tensor(0.3975),0.10131751166449653
0.7353973847169143,0.868368943532308,0.5882235765457153,0.6132315595944723,0.5366008381048838,0.4956238071123759,0.41898924112319946,0.11839630703131358,tensor(0.4521),0.10590532090928818
0.6915918496938852,0.8570875326792399,0.6115588744481405,0.6434454321861267,0.4890080690383911,0.5176692803700765,0.3841518660386403,0.07167978833119075,tensor(0.4447),0.10793205543800637
0.701248939220722,0.8443723917007446,0.5998176137606303,0.6558348139127096,0.5354802310466766,0.526042103767395,0.3740859230359395,0.05009284367163976,tensor(0.4492),0.10911136203342015
0.6879133077768179,0.883765697479248,0.5931928157806396,0.6186926563580831,0.5319040020306905,0.405623863140742,0.43611448009808856,0.08827870587507884,tensor(0.4363),0.1044171651204427
0.7047721376785865,0.8522912263870239,0.5949435234069824,0.6445417006810507,0.5281736552715302,0.5385302106539408,0.346357136964798,0.053624674677848816,tensor(0.4441),0.10885337547019676
0.6780802469987136,0.8530617157618204,0.611055870850881,0.6475423574447632,0.519353191057841,0.4893791675567627,0.4333953658739726,0.08037642886241277,tensor(0.4569),0.10929432621708624
0.6795084109673133,0.8351799249649048,0.6098101139068604,0.647279699643453,0.5487568179766337,0.5284361044565836,0.43052690227826435,0.14531255761782327,tensor(0.4757),0.10962832415545427
0.6655555321620061,0.8649957180023193,0.6011893153190613,0.6269296010335287,0.5413982470830282,0.4551962912082672,0.4310278495152791,0.1414116770029068,tensor(0.4552),0.10625726205331308
0.6840594869393569,0.8414090077082316,0.6008131305376688,0.6571397582689921,0.5393835306167603,0.5412863294283549,0.41892821590105694,0.13201623658339182,tensor(0.4736),0.1103398358380353
0.6606320234445425,0.8574411471684774,0.589205801486969,0.6520246267318726,0.5203163723150889,0.5249122182528178,0.4163959821065267,0.1013832539319992,tensor(0.4618),0.10945369579173901
0.6627481717329758,0.8288395007451376,0.6171348889668783,0.6493169466654459,0.5412543018658956,0.4900442858537038,0.45498188336690265,0.0934505785504977,tensor(0.4675),0.11015856707537615
0.6586070152429434,0.8414625724156698,0.5996628403663635,0.6601223746935526,0.5420031050841013,0.4616845448811849,0.4211282928784688,0.09383501609166463,tensor(0.4579),0.1102330243145978
0.6634780489481412,0.8268567323684692,0.6102384726206461,0.6683058142662048,0.5272774597009023,0.5443293849627177,0.4598117172718048,0.11863263448079427,tensor(0.4827),0.11167964228877314
0.6405806449743418,0.8268052736918131,0.6173757712046305,0.6712752381960551,0.5463893214861552,0.5015673637390137,0.45345590511957806,0.12489946683247884,tensor(0.4776),0.11109373304578994
0.6355541073358976,0.7988472779591879,0.6310624678929647,0.6686350703239441,0.5395952661832174,0.5555604696273804,0.46432875593503314,0.15957781175772348,tensor(0.4947),0.11254247029622395
0.6359794048162607,0.8073882659276327,0.614083488782247,0.6793825030326843,0.5477548042933146,0.5117557942867279,0.46910173694292706,0.17366763949394226,tensor(0.4910),0.11152479383680557
0.6374723452788132,0.8088892300923666,0.6152467528978983,0.6758444706598917,0.5524123112360636,0.5359710852305094,0.4577641387780507,0.14210744202136993,tensor(0.4882),0.11147986518012153
0.6281485970203693,0.7794074018796285,0.6302398045857748,0.6742144425710043,0.5562291940053304,0.5367103616396586,0.4673164188861847,0.15400303900241852,tensor(0.4949),0.1127365960015191
0.6177094074395987,0.7858393788337708,0.626211941242218,0.6799577474594116,0.5624476671218872,0.5181741714477539,0.46924810608228046,0.19279425839583078,tensor(0.5000),0.1129749439380787
0.6352659601431626,0.7886151870091757,0.6279599070549011,0.6822220087051392,0.5575385093688965,0.559214731057485,0.4610748787720998,0.17794806758562723,tensor(0.5020),0.11296138057002314
0.622067011319674,0.7931030591328939,0.6163102189699808,0.6778723994890848,0.55573371052742,0.5544325311978658,0.48152639468510944,0.15346698462963104,tensor(0.4981),0.1124608075177228
0.6237229108810425,0.7810852726300558,0.6324126521746317,0.6831833521525065,0.5610921780268351,0.529944896697998,0.4749779502550761,0.16236291825771332,tensor(0.4994),0.11355548434787327
0.628386181134444,0.7872637112935384,0.6258894999821981,0.6979441444079081,0.5580291549364725,0.5580621560414633,0.48479340473810834,0.13830354313055673,tensor(0.5026),0.11354601824725115
0.6344183683395386,0.8049473365147909,0.6176149447758993,0.6614184379577637,0.5617942015329996,0.520838995774587,0.47465741634368896,0.18500696619351706,tensor(0.4941),0.11095089382595485
0.6109897356766921,0.7882345914840698,0.6258106033007304,0.6945686141649882,0.566855122645696,0.52721639474233,0.4728114406267802,0.190095325311025,tensor(0.5039),0.11318715413411458
0.6176156951830938,0.7764826615651449,0.6318916281064352,0.6927228967348734,0.5583138366540273,0.5463546315828959,0.4931640625,0.13640899707873663,tensor(0.5019),0.11355053936993635
0.6174910435309777,0.7935196955998739,0.6258562405904134,0.6935619115829468,0.5573683083057404,0.4937519033749898,0.48056499163309735,0.1866896003484726,tensor(0.4979),0.11228533144350406
0.619626943881695,0.795113762219747,0.6179041663805643,0.6791332562764486,0.5656222303708395,0.5497942964235941,0.4794381260871887,0.1851634681224823,tensor(0.5031),0.11224266334816262
0.5981152653694153,0.7683576544125875,0.6290584206581116,0.693325420220693,0.5749348799387614,0.5547241369883219,0.484840452671051,0.2046196162700653,tensor(0.5129),0.11299331099898728
