train_loss,val_loss,iou_class_1,iou_class_2,iou_class_3,iou_class_4,iou_class_5,iou_class_6,miou,overall_accuracy
1.8308247419504018,1.7824987570444744,1.7838977979985533e-11,2.198779237387131e-11,2.3278578717422782e-11,0.15299479166666666,2.779521242797974e-10,9.025298564058204e-11,0.02522977,0.02442169189453125
1.7827595472335815,1.7666778961817424,0.2332265724738439,2.198779237387131e-11,2.3278578717422782e-11,0.035513034711281456,2.779521242797974e-10,9.025298564058204e-11,0.0448705,0.03645451863606771
